"GeneSymbol","Module"
"ZNF587B","turquoise"
"MEI1","purple"
"ACSBG1","blue"
"SKAP2","yellow"
"DNAJC1","grey"
"C2CD5","turquoise"
"EZH2","grey"
"MLLT10","turquoise"
"ECD","turquoise"
"RNF144A","magenta"
"MTIF2","turquoise"
"DYNC1LI1","turquoise"
"LSM4","red"
"SLC9A8","grey"
"SNURF","brown"
"ELP3","turquoise"
"CELF3","turquoise"
"MPHOSPH8","turquoise"
"OXTR","blue"
"CNST","turquoise"
"BCAS2","brown"
"CRTC3","grey"
"NCOA6","turquoise"
"FMR1","turquoise"
"SERPINB10","grey"
"B3GALNT1","turquoise"
"ETV5","grey"
"TUBGCP3","turquoise"
"UBR1","turquoise"
"GANC","turquoise"
"CNOT4","turquoise"
"TM2D2","turquoise"
"RGS18","yellow"
"BTD","turquoise"
"MSANTD4","turquoise"
"RYK","turquoise"
"IL18","red"
"AP3M2","turquoise"
"GUF1","turquoise"
"ASB8","grey"
"RPS25","red"
"DYSF","yellow"
"ARHGEF5","grey"
"GON4L","turquoise"
"ADGRV1","blue"
"B3GALT5","grey"
"ZHX1","magenta"
"AFTPH","turquoise"
"MYNN","turquoise"
"MYLIP","grey"
"MATCAP1","grey"
"MMP14","grey"
"PLCB2","yellow"
"SRGAP2","turquoise"
"SERTAD4","brown"
"METTL14","turquoise"
"GNB5","turquoise"
"NKIRAS2","turquoise"
"ACY1","brown"
"LIMS2","green"
"P2RY8","tan"
"ACTR8","turquoise"
"RBBP6","turquoise"
"PNPO","turquoise"
"TRAPPC9","turquoise"
"VAMP8","red"
"KLHL20","turquoise"
"SLC5A6","turquoise"
"UBN1","grey"
"RPL34","red"
"C2CD3","turquoise"
"CYRIA","yellow"
"CDK13","turquoise"
"RERE","turquoise"
"FGD4","yellow"
"PI3","greenyellow"
"ZNF317","turquoise"
"IGKV2D-29","purple"
"ABTB1","grey"
"ECSIT","turquoise"
"PIK3R5","yellow"
"MARK1","grey"
"GPN3","brown"
"SZRD1","turquoise"
"NPIPB15","turquoise"
"MPC2","brown"
"CRYZL1","turquoise"
"ITCH","turquoise"
"HYCC1","yellow"
"ZBED5-AS1","blue"
"HSDL1","turquoise"
"DYRK3","grey"
"ACVR1B","turquoise"
"GFOD2","blue"
"FCRLA","tan"
"DHX36","turquoise"
"MPC1","brown"
"LY75","turquoise"
"CAMSAP1","blue"
"ANKRD52","grey"
"RBMS1","grey"
"FAM177A1","turquoise"
"TMEM200A","grey"
"PPP1R21","yellow"
"RBMXL1","turquoise"
"RNASEH1","turquoise"
"ALKBH3","grey"
"C18ORF32","brown"
"SEC22A","turquoise"
"CERK","grey"
"MAGI1","grey"
"TTC39B","turquoise"
"ACADS","grey"
"SMYD3","brown"
"GNAL","grey"
"ARPC4-TTLL3","grey"
"ZDHHC21","turquoise"
"RUSC1","brown"
"MGME1","turquoise"
"SLC52A2","grey"
"JAM3","green"
"STRADB","turquoise"
"SDF2","red"
"IGSF9","grey"
"TRERF1","grey"
"ECSCR","green"
"UBAP2","turquoise"
"SNCAIP","blue"
"COA5","turquoise"
"AGTPBP1","turquoise"
"GAB1","green"
"TASP1","turquoise"
"XPNPEP3","blue"
"GTPBP4","turquoise"
"RBM19","turquoise"
"GOLIM4","green"
"CCDC89","blue"
"CBR3","black"
"LNPK","turquoise"
"SELENOI","grey"
"MNAT1","brown"
"TMEM62","grey"
"NELL1","grey"
"PRPSAP2","turquoise"
"HHAT","blue"
"PLA2G12A","turquoise"
"ASXL2","turquoise"
"HRNR","grey"
"SYNRG","turquoise"
"FBLIM1","magenta"
"CD58","grey"
"STK24","brown"
"FADS2","magenta"
"NSDHL","brown"
"SUPV3L1","turquoise"
"DHDDS","turquoise"
"TFDP1","grey"
"CRYZL2P","turquoise"
"C1ORF216","grey"
"AIDA","grey"
"XPO7","turquoise"
"ZNF333","turquoise"
"RPLP2","red"
"LCMT1","brown"
"CAPS2","blue"
"DNAJC11","turquoise"
"TRAF6","turquoise"
"RABGGTB","brown"
"GEMIN4","grey"
"MBD4","turquoise"
"PDIA3P1","turquoise"
"ZNF397","turquoise"
"IL27RA","tan"
"MAPK8","turquoise"
"RETREG2","grey"
"ZNF664","blue"
"NICN1","turquoise"
"BLNK","turquoise"
"GLI3","grey"
"MFSD14B","turquoise"
"LDLRAD3","black"
"CIAO2A","red"
"COMMD8","brown"
"ADH1B","grey"
"URGCP","turquoise"
"TRIP4","turquoise"
"EARS2","turquoise"
"USF1","grey"
"RNASEH2B","brown"
"TEKT4","blue"
"ZNF483","green"
"MXD3","red"
"RASAL2","turquoise"
"DNAJC15","turquoise"
"RPS10","red"
"LRRC56","blue"
"TRPV2","yellow"
"WDR5","grey"
"COL18A1","grey"
"LRRC43","blue"
"NUBP2","brown"
"DLGAP4","turquoise"
"ZNF195","turquoise"
"NRAD1","grey"
"CUEDC2","brown"
"CLASP2","turquoise"
"DVL2","grey"
"BCL7B","grey"
"SSBP4","blue"
"NOL11","turquoise"
"ZNF335","turquoise"
"SENP7","turquoise"
"CNTD1","brown"
"TRAF3","turquoise"
"ACSF2","turquoise"
"SLC35E2A","turquoise"
"RRM2B","turquoise"
"PHF21A","turquoise"
"DNAJC13","turquoise"
"EXOC3","grey"
"RHOU","grey"
"CHRD","yellow"
"ZNF204P","blue"
"PACS1","grey"
"ARHGEF4","turquoise"
"FAN1","turquoise"
"HCAR3","grey"
"DBR1","turquoise"
"PIK3CB","turquoise"
"CIAO3","turquoise"
"STXBP6","grey"
"CEBPG","turquoise"
"GPR180","turquoise"
"LIG1","grey"
"DUSP5","grey"
"P3H2","grey"
"ASCC1","turquoise"
"EFCAB8","turquoise"
"UTP18","turquoise"
"RALGPS1","blue"
"DCLK1","green"
"UBXN7","turquoise"
"ZNF641","turquoise"
"NEK4","turquoise"
"PHTF2","turquoise"
"GPR89A","turquoise"
"FHIP1B","grey"
"MFAP3","turquoise"
"LOC105371692","pink"
"EHMT2","grey"
"NAIP","yellow"
"FARS2","blue"
"RAP1GDS1","turquoise"
"CRHBP","grey"
"MAD2L1","grey"
"MTMR11","grey"
"DLGAP1-AS5","pink"
"RANBP3","turquoise"
"PGGT1B","turquoise"
"ALDH5A1","grey"
"SPEN","turquoise"
"OXSR1","grey"
"TMEM131","turquoise"
"SNN","grey"
"CCDC90B","turquoise"
"LNX1","turquoise"
"DCXR","red"
"DHRS4-AS1","blue"
"NDN","grey"
"SLC16A14","grey"
"PPP1R18","yellow"
"CCDC32","turquoise"
"SPAG1","blue"
"DENND1B","turquoise"
"ANKRD29","green"
"TCEAL4","grey"
"SSPN","green"
"IMMP2L","turquoise"
"YTHDC2","turquoise"
"NFIL3","grey"
"HERPUD2","grey"
"FBXL2","blue"
"ARL14EP","turquoise"
"FBXW4","turquoise"
"CCNG2","turquoise"
"TMSB10","grey"
"TMEM37","grey"
"ZNF574","turquoise"
"R3HDM4","grey"
"TTC1","turquoise"
"THADA","turquoise"
"PRKAG2","turquoise"
"YPEL2","salmon"
"TEX9","blue"
"RHOJ","green"
"C5AR1","yellow"
"CCDC157","blue"
"HS6ST1","grey"
"EBNA1BP2","brown"
"AP1AR","turquoise"
"FCER2","tan"
"PAPLN","grey"
"EFCAB10","blue"
"FRAS1","grey"
"KANSL1L","turquoise"
"IGHV4-30-2","purple"
"MED17","turquoise"
"MAPKAPK5","grey"
"ARPIN-AP3S2","turquoise"
"SNX11","turquoise"
"RASSF9","grey"
"TMEM140","pink"
"IGSF8","turquoise"
"PFKFB2","turquoise"
"TANGO2","turquoise"
"LINC02568","black"
"LGALS12","yellow"
"ETHE1","red"
"RRP1","grey"
"SCAF8","turquoise"
"SLC13A3","blue"
"SCMH1","turquoise"
"ABL2","salmon"
"MRPL43","red"
"PIGC","turquoise"
"L3HYPDH","turquoise"
"ADHFE1","turquoise"
"ADAMDEC1","grey"
"TDG","turquoise"
"RFTN1","green"
"ZNF160","turquoise"
"XAB2","grey"
"ZNF445","turquoise"
"SPTBN2","grey"
"CPNE8","turquoise"
"CORIN","grey"
"MCPH1","turquoise"
"FAM47E-STBD1","blue"
"BTN2A2","yellow"
"PRICKLE2","turquoise"
"NUP205","turquoise"
"PCTP","turquoise"
"POMGNT2","grey"
"CES3","black"
"FOXN2","yellow"
"ASF1A","turquoise"
"RRP12","grey"
"NDRG4","green"
"LOC646652","turquoise"
"NR2F2","green"
"SLC25A21","green"
"GYS1","turquoise"
"CLIC2","yellow"
"MMP28","greenyellow"
"AMOT","blue"
"OXNAD1","turquoise"
"BTBD7","turquoise"
"RAD17","turquoise"
"TMEM101","brown"
"STAM","turquoise"
"STOX2","grey"
"RECK","magenta"
"TLR1","turquoise"
"PDPN","grey"
"CHRM1","black"
"RBSN","turquoise"
"PDIA5","turquoise"
"CERKL","blue"
"TCEAL9","red"
"GRWD1","turquoise"
"ST6GAL2","grey"
"ARL6","blue"
"CD22","tan"
"ZNF622","turquoise"
"CNEP1R1","turquoise"
"SNTB2","green"
"RRAGB","turquoise"
"RAD23A","brown"
"BRMS1","brown"
"MRGPRF","green"
"SMARCAD1","turquoise"
"PIH1D2","blue"
"ARHGEF9","turquoise"
"DNMBP","grey"
"SEC14L2","brown"
"ALG13","turquoise"
"DUS4L-BCAP29","turquoise"
"SLC17A9","purple"
"SLC35B4","magenta"
"ACOT2","brown"
"FBH1","grey"
"STARD13","black"
"IWS1","turquoise"
"MIAT","yellow"
"AIFM1","turquoise"
"AP4B1","turquoise"
"NUDT5","brown"
"DGKZ","grey"
"C6ORF47","turquoise"
"RIPK1","grey"
"FAM8A1","turquoise"
"CCNY","brown"
"PAX6","grey"
"PIBF1","blue"
"SERINC4","turquoise"
"MEOX1","green"
"LCP2","yellow"
"ALS2","turquoise"
"FOXRED1","turquoise"
"ST3GAL5","black"
"KLF8","grey"
"GGA1","turquoise"
"HYCC2","turquoise"
"LMAN2L","turquoise"
"LMTK2","turquoise"
"FPGT","turquoise"
"ZSCAN26","green"
"CCDC180","blue"
"DDHD1","turquoise"
"NRBF2","turquoise"
"MECP2","turquoise"
"COL28A1","black"
"LOC100128494","grey"
"KLHDC9","blue"
"CFAP119","blue"
"CFAP58","blue"
"CD48","yellow"
"ITGA10","black"
"NBL1","grey"
"THYN1","brown"
"MRM2","turquoise"
"DCAF10","turquoise"
"VPS8","turquoise"
"ZNF592","turquoise"
"AMY1B","blue"
"DDX52","turquoise"
"USPL1","turquoise"
"RINT1","turquoise"
"NPHP3-ACAD11","turquoise"
"ZBTB11","turquoise"
"SUGT1P4-STRA6LP-CCDC180","blue"
"SAP130","grey"
"RBM12B","turquoise"
"SLC4A1AP","turquoise"
"CLPX","turquoise"
"ATP11C","turquoise"
"AP3S2","turquoise"
"CSGALNACT2","yellow"
"CHKB-CPT1B","turquoise"
"ABCC4","turquoise"
"ZFTRAF1","brown"
"CLPTM1L","turquoise"
"LYRM7","turquoise"
"CMBL","grey"
"IPO8","turquoise"
"DMAP1","turquoise"
"SAMD4B","turquoise"
"SLC35E3","turquoise"
"ATG4A","turquoise"
"DAAM2","green"
"LOC105370256","pink"
"OXGR1","black"
"LEO1","turquoise"
"COMMD2","turquoise"
"LPCAT4","grey"
"CRY1","turquoise"
"SNAPC1","grey"
"CDC37L1","turquoise"
"PPFIA1","turquoise"
"IGHV3-9","tan"
"UPF3A","turquoise"
"ATP13A2","grey"
"PRUNE2","blue"
"CFAP107","blue"
"PIK3CG","yellow"
"CHSY1","turquoise"
"SFSWAP","turquoise"
"TNRC6C","turquoise"
"SH2D3C","yellow"
"TCAF1","turquoise"
"INIP","turquoise"
"SDE2","turquoise"
"TOP3B","turquoise"
"CSK","yellow"
"INHBA","magenta"
"LINC01829","black"
"LINC00667","turquoise"
"SH2D4A","grey"
"ZGPAT","turquoise"
"YAP1","turquoise"
"MB","blue"
"SLC27A1","blue"
"TGFB2","turquoise"
"AQP9","purple"
"KIF26B","magenta"
"SYNM","black"
"BMP8A","grey"
"TTYH1","grey"
"LRRC1","turquoise"
"GULP1","turquoise"
"GEN1","grey"
"MIF4GD","brown"
"SLC4A8","blue"
"ZNF700","turquoise"
"IFT74","blue"
"ADIPOR2","grey"
"MIR4435-2HG","magenta"
"DNAAF2","grey"
"CREBBP","grey"
"ZNF224","turquoise"
"ARRB2","yellow"
"ST6GALNAC4","brown"
"EMC8","grey"
"FER1L4","purple"
"CDCA4","brown"
"GPR137B","yellow"
"HDAC8","turquoise"
"IRAK1","grey"
"SIDT1","turquoise"
"TENM2","greenyellow"
"WDR5B","blue"
"PELO","brown"
"ZNF662","green"
"FADS1","magenta"
"KCTD9","turquoise"
"SLC28A3","grey"
"ZBTB33","turquoise"
"NTN1","grey"
"PKD1P1","turquoise"
"RFC5","turquoise"
"MICOS10-NBL1","grey"
"RXRB","grey"
"ACBD5","turquoise"
"DNHD1","grey"
"MEMO1","brown"
"EIF3J","turquoise"
"DROSHA","turquoise"
"ISG20L2","turquoise"
"FBXO9","turquoise"
"TCAIM","turquoise"
"MED20","turquoise"
"NPAT","turquoise"
"MAML2","turquoise"
"TEAD3","grey"
"COMMD3-BMI1","turquoise"
"C6ORF120","grey"
"COQ5","blue"
"NSD2","turquoise"
"RFWD3","turquoise"
"MAST2","grey"
"CHAD","grey"
"RSBN1","turquoise"
"TK2","turquoise"
"ANP32A","grey"
"NT5DC3","turquoise"
"GPR160","turquoise"
"SPHK1","grey"
"RAB2B","turquoise"
"RGCC","grey"
"ZNF521","green"
"SLCO1A2","black"
"ADORA3","yellow"
"APOO","blue"
"ADCY3","yellow"
"CSRP3-AS1","blue"
"ADAMTS12","magenta"
"BTBD9","turquoise"
"ATP9B","turquoise"
"RECQL5","turquoise"
"SLC25A14","blue"
"PRKAA2","turquoise"
"PPP2R3A","turquoise"
"ARPC5L","grey"
"VAC14","grey"
"FAM168B","turquoise"
"APEX2","turquoise"
"TMEM54","grey"
"TMEM97","grey"
"TXLNGY","grey"
"ACSF3","turquoise"
"MAPKBP1","grey"
"PCYT1A","turquoise"
"XPO4","turquoise"
"SLC46A1","turquoise"
"USP30","turquoise"
"RPIA","grey"
"MT1X","brown"
"TMTC1","turquoise"
"GCFC2","turquoise"
"RPGRIP1L","blue"
"PAFAH2","turquoise"
"MAD2L1BP","brown"
"IGHV1-58","purple"
"VPS33A","turquoise"
"PCNT","turquoise"
"SLC7A6","turquoise"
"TRNT","grey"
"KCNA3","purple"
"DHRSX","brown"
"GDAP2","turquoise"
"PREX1","yellow"
"LOC100129931","turquoise"
"MRPL18","red"
"LOC105371441","grey"
"CTBP1","grey"
"MARK3","turquoise"
"RNF207","grey"
"ZNF286A","turquoise"
"LIMD2","yellow"
"APCDD1","turquoise"
"ZFHX4","turquoise"
"PTK6","grey"
"SPAG7","brown"
"CHPF2","grey"
"E2F4","grey"
"BTG3","brown"
"ADRA1A","green"
"AFAP1","turquoise"
"FAM83G","greenyellow"
"GGCT","brown"
"UNK","grey"
"GAS5","red"
"IRAK4","turquoise"
"STK35","turquoise"
"STARD9","green"
"MALT1","yellow"
"ATAD2B","turquoise"
"DPH5","turquoise"
"HLCS","turquoise"
"SAFB2","turquoise"
"MRPL50","brown"
"CEBPZ","turquoise"
"HIVEP2","turquoise"
"DDX20","turquoise"
"ERVK13-1","grey"
"DNAJC16","blue"
"CD300A","yellow"
"MTAP","turquoise"
"TSC22D2","grey"
"CFAP410","blue"
"FANCL","turquoise"
"GCOM1","turquoise"
"PLEKHM1","grey"
"KLC4","turquoise"
"SERTAD2","grey"
"TBCB","red"
"FHL3","yellow"
"ZCCHC7","turquoise"
"PRXL2B","turquoise"
"STX10","brown"
"HSF2","blue"
"ACAD9","turquoise"
"BRCC3","turquoise"
"NSUN3","turquoise"
"ACOX3","turquoise"
"FSD1L","blue"
"ZNF346","turquoise"
"METTL13","turquoise"
"CDC25B","turquoise"
"CEP250","grey"
"PRMT6","turquoise"
"NUDT16L1","brown"
"FANCF","blue"
"PCK2","turquoise"
"TAOK2","grey"
"FASN","grey"
"UBE2E1","brown"
"ZNF281","tan"
"SEMA6D","grey"
"PDE12","turquoise"
"BMP1","grey"
"RNF150","grey"
"RASA2","turquoise"
"SPOCK2","tan"
"PDE8A","grey"
"FAM76A","turquoise"
"TRMT11","turquoise"
"LRRC18","blue"
"MINDY3","turquoise"
"MRPL19","turquoise"
"RAPGEF5","grey"
"SH2B3","yellow"
"CEP290","blue"
"NOL3","brown"
"OGFOD3","grey"
"TNFSF13B","pink"
"TRPS1","turquoise"
"SMIM12","red"
"RMI1","turquoise"
"DZANK1","blue"
"RASA4","green"
"PIK3R4","turquoise"
"RIBC2","blue"
"ZNF43","turquoise"
"NBAS","turquoise"
"TUBB2B","grey"
"SURF1","red"
"GTF2F2","brown"
"CUL3","turquoise"
"TMEM147","red"
"MECR","brown"
"KBTBD7","turquoise"
"AGPS","turquoise"
"AREL1","turquoise"
"NRCAM","grey"
"FAM135A","turquoise"
"IGKV1-8","purple"
"ZFYVE1","turquoise"
"CERS3","greenyellow"
"ZAP70","tan"
"MRPL30","turquoise"
"RYBP","turquoise"
"PFDN5","red"
"ISL1","blue"
"SMURF2","turquoise"
"ZNF274","turquoise"
"LOC105373791","magenta"
"ARHGEF18","grey"
"STUB1","grey"
"LRRK1","yellow"
"TRAPPC6B","turquoise"
"HLA-DOB","purple"
"AGRN","grey"
"VASN","grey"
"SLC38A7","turquoise"
"KHDC4","turquoise"
"RALGPS2","tan"
"HSPE1-MOB4","turquoise"
"LINC00938","turquoise"
"LYRM9","turquoise"
"PAXBP1","turquoise"
"PLAGL1","turquoise"
"ZNF7","turquoise"
"KLF7","green"
"THAP4","brown"
"CHMP4C","turquoise"
"GREM2","green"
"ESRRG","black"
"EAF1","turquoise"
"TMPRSS13","brown"
"CAMSAP2","turquoise"
"SMIM19","brown"
"NME4","black"
"PPP2R3C","turquoise"
"LINC01436","grey"
"KIF1C","grey"
"CD79B","tan"
"GPR65","yellow"
"NHSL1","blue"
"ADCY2","blue"
"MFN1","turquoise"
"NXPE3","tan"
"ANKS1A","turquoise"
"ZNF473","blue"
"CKAP2","grey"
"MYB","blue"
"LAMB4","grey"
"GCC1","turquoise"
"ZNF25","green"
"DIS3L2","grey"
"KAT2B","turquoise"
"ZFP91","turquoise"
"ZNF577","turquoise"
"GOLGA2P5","blue"
"MRAS","grey"
"INTU","blue"
"LETM1","grey"
"RNF180","green"
"CORO7-PAM16","yellow"
"CYSLTR1","yellow"
"STAG3L1","turquoise"
"RPAP3","turquoise"
"EVL","yellow"
"KANSL1","turquoise"
"PANX1","turquoise"
"LIMD1","turquoise"
"PWWP2A","grey"
"NFIC","grey"
"DNM3","green"
"ORAI3","brown"
"TBC1D13","turquoise"
"CTC1","turquoise"
"MIOS","turquoise"
"C18ORF25","turquoise"
"CD28","yellow"
"ARMH4","blue"
"ZMAT2","blue"
"ANKRD27","turquoise"
"PARD3","grey"
"LINC01152","grey"
"PLEKHA6","blue"
"RRP1B","turquoise"
"TLE3","turquoise"
"EGF","black"
"RBM33","turquoise"
"NUP58","turquoise"
"NIF3L1","turquoise"
"PTPMT1","blue"
"NDUFA4","red"
"LTV1","turquoise"
"TRO","turquoise"
"ZNF268","turquoise"
"CCDC125","blue"
"IL15RA","pink"
"CDKN2AIP","turquoise"
"SPRED1","turquoise"
"USP20","turquoise"
"LOC112268457","grey"
"DNAAF6","blue"
"DDX46","turquoise"
"KCTD3","turquoise"
"DPCD","blue"
"ZNF226","turquoise"
"ZFY","grey"
"PTPN22","yellow"
"TRIM37","blue"
"DYNC1I1","black"
"IAH1","turquoise"
"ERICH1","turquoise"
"DLL4","green"
"CD5","black"
"DAPK3","grey"
"JCAD","green"
"MAB21L4","brown"
"LRRC37A2","turquoise"
"GMIP","yellow"
"FHIP1A","brown"
"NOX4","brown"
"PPP1R36","blue"
"TSSC4","brown"
"COMMD10","turquoise"
"RPL24","red"
"SLCO4C1","grey"
"PIGX","grey"
"PPIL1","turquoise"
"MYH14","grey"
"GPR89B","turquoise"
"SDAD1","turquoise"
"NLGN4Y","grey"
"USP36","grey"
"COMMD9","brown"
"SLC1A1","turquoise"
"RAB11FIP5","grey"
"WWC2","black"
"TMEM225B","turquoise"
"ZNF552","turquoise"
"CCDC181","blue"
"RANBP9","turquoise"
"ELL3","blue"
"DCP1B","turquoise"
"ZFP3","blue"
"GPC3","grey"
"ERV3-1","turquoise"
"PVR","grey"
"TRUB2","brown"
"DNTTIP1","grey"
"AMFR","grey"
"SYNPO","grey"
"PCNX3","grey"
